reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOGaOpZnMOgpBzPV6ax54E0L7ykv0FbkUciGOrx9tLSEdPjv28u_EtY_QjcEq2aFCRNLCDfTuudDXZk1oQ,Zane K.,https://play-lh.googleusercontent.com/-3_ALAigfKWg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm6PY2RXjpwTY6r6pVbHEpSj7_IHA/photo.jpg,This is one of my best apps i've ever used.. It even helps me do my homeworks while there is pandemic.. makes my life easy,5,0,2.21.047.02.43,2021-04-11 17:53:33,,
gp:AOqpTOFO5vWL6x0JOAngPkwlgJBHDiN1lkYmb_wCtYrROEIls8iQxyfHG21LOpfTC7hWQD8gXp761NuD2R0Y5Q,Christopher Draffen,https://play-lh.googleusercontent.com/a-/AOh14GjfLKYc-E-6vaOX-B2ULlPD5vU1ZpR2gR2BYGb7Bdc,This is a good app👍. This app autonmatically transfers your all your files to drive when your are having trouble finding them some where else.,5,12,2.21.047.02.35,2021-02-15 03:29:12,,
gp:AOqpTOHeqpOkf5lyxV9G7A_qFt_g0FfETrNjL8l_VnQsmVJk7FPMExx5wQw58_Zngvqm6OQeqi9HYBNQORunUw,Parmila Gupta,https://play-lh.googleusercontent.com/-6qD1-y-FWQs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhvTVTp3fWaLvXibj4ThWZ8POufg/photo.jpg,"See , can you set one more feature in this , and that feature is that , the saving of any video or film",5,0,2.21.101.06.44,2021-04-03 11:00:34,,
gp:AOqpTOF0-WKEnB3hlHEEL9-iQQS-iDZ_eSfeKoEhCA_uHMi1NiaVbPpcE0AYVDFyp73RXrUSGkb9NtjQyYN4dA,Arti Kumari,https://play-lh.googleusercontent.com/-yj-IJbMyRpY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWwdpoRRTiaNqZNa5ILb8Zjh0Xvw/photo.jpg,Very good app and very clear voice and very clear presentation and i can see very clearly any thing that someone is presenting and this app is better than Zoom,5,9,2.21.061.04.40,2021-02-22 11:52:05,,
gp:AOqpTOGezfeG91Ct9yqgMCazyLOyVj2SaICRZAtyOHXXLNQrN4_MNP3HE7sNkmmf3fmZA9pdeyHdsRbXY3P2Fg,Dustin Hart,https://play-lh.googleusercontent.com/-veMqj0C5dhc/AAAAAAAAAAI/AAAAAAAAE-g/AMZuuckDMAGu85wp_VNsHBHWOp8VkBbdfA/photo.jpg,Icon for the app is outdated. I Inside the multiple pages is slot of space of storage.Chrome book go web meeting your forever date video calenders .,5,0,2.21.081.03.40,2021-03-21 03:41:33,,
gp:AOqpTOGcnR64MQtaVWVhAwmuuQYcaFxeNX9F50fbs6yk3yHX7vPn-h7J0U8dbIAXcP3XFvG5hzWLfmEjVkIZSw,Melissas Since1997,https://play-lh.googleusercontent.com/-mftat0Y4DzM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDNXtXfRViKP88CPynJWW7gIvCXw/photo.jpg,"So far they have given excellent service to me from third end, however, I am currently unable to access a large portion of my storage due to local cellular companies steal my handsets.",5,0,2.21.081.03.30,2021-03-19 07:44:05,,
gp:AOqpTOHeh41lWwPVdAjxqxrGM5gENyTsiBhyFaY2AKUZYLgE1JCIX6yY-rzMh2DT8ji3QbVL4TxPjW59jHn5Fw,Virginia Cathy Dampier,https://play-lh.googleusercontent.com/a-/AOh14GjH4RoARv0bje5b2ksQCxuzeDCww7apvoO-_VaT,Google drive is an awesome app it covers all of the accessories you need. Its fast and easy to use. I would recommend it to anyone.,5,20,2.21.061.04.34,2021-03-11 20:25:50,,
gp:AOqpTOG1ee-RdREuPNQ5HuDPV644aRa1i_jaN8EoRC-Ux0bpT9uxLbD829vjXhKXKHgrvJnK6HCncmnHJJVpQg,Hamir Hamir,https://play-lh.googleusercontent.com/-nbFeSfed7F8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHNEr6uhi9KgK7lxBPRKMzyE4KRA/photo.jpg,This is very helpful android phone and tags for the some time,5,0,2.21.121.05.44,2021-04-08 22:59:46,,
gp:AOqpTOGX5pZBFC9WAGsqUGo6Gybv4yS-TW8NbeDfakrMDrMvBEWXWOWyvDvT-Qm9Fn4rh6HzFK7QoGxA9s0QUQ,Aashna Mehta,https://play-lh.googleusercontent.com/a-/AOh14Gji8zOHMaYC7KSc6bCVGj6KSr1EvqO-KwsAG2gEny8,I love this app but if I make a folder within a few days with a folder the photo is not uploading.. It's just showing that the file is loading,5,3,2.21.061.05.40,2021-03-04 17:19:10,,
gp:AOqpTOFcnP7OVLWNowv-GcRNDSSUfNIJkwCpnWL99KGLCCZ-QjWtvGrErfgD749HrC86zj_LXtdeQrBWW51Y8Q,Muhammad Fidhaan,https://play-lh.googleusercontent.com/a-/AOh14Ght6bddVpUaYJ2oXYGjmWYHuKSzzx8X49kWKWR5,"This is the top 1 application for cloud storage or online storage. But I didn't need this right now, because I have my smartphone storage enough.",5,7,2.21.041.03.34,2021-02-15 09:13:29,,
gp:AOqpTOHCWp4ESpn_KQPu9yxCKYkO436mMpzEVcRVX3T2sEoZc8W3qnR9Kw1Q1KyE0XsE36THA6Si8FaNV-yLeQ,Maruf Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GgxzgdHj-9Bq6AN0N5RsA6HuwEwhM73bVz1jGoePQ,"If Google extend few more month to change there storage policy,it would be helpful for many of university , college students . thanks",5,0,2.21.061.04.40,2021-03-21 18:11:04,,
gp:AOqpTOFMD_TuisNXd2Ts0D4UWgX1XHVuXJ6Q-dyDtTvdhXB-pVGbpjsMM3MHf_ODJGWkfMIp2z7OqcxdTb7KXA,Prasanna 16,https://play-lh.googleusercontent.com/a-/AOh14GiIJ7c6gOryOby3ZmRMxo6-AbxFBdksAMbXWRew,Edit: It works well after a reboot of my phone.,5,0,2.21.101.06.45,2021-03-27 09:12:35,"Hi, Prasanna. Thanks for reaching out! To download the Google Drive app, you'll need Android version 4.4 or up. More info here: https://goo.gle/399ihUq. If you have met the requirements and still you're unavailable to download the App, contact our available support channels using this link: https://goo.gle/2SbP1Gq. Hope this gets resolved.",2020-10-08 07:17:02
gp:AOqpTOEYJjVd_2VGmA4qmAAtzVx_iGyR9L14dbRgaakPI01BpfBIEiQw7xgGSNZ1ZOsEPFg4jPN-MPelVxPZnw,Breaking News Comics,https://play-lh.googleusercontent.com/a-/AOh14GhBdH6BKCAsDWC_28YQcZVpq9I_77t6aMYQzaQEjw,"Can't upload files. Files say they're uploading, and three days later, they're still uploading. Please Fix.",5,1,2.21.021.04.44,2021-01-28 21:51:40,,
gp:AOqpTOEPxV3q2paO1avjDPFD1ZlGCO9JFauym4ruKJzVfVOLieqAqIz3XmTr592YuqJmsjc5mpu2HubFozF8HQ,RISEANDFALL,https://play-lh.googleusercontent.com/a-/AOh14Ggeh394CePAMXg-jl1oMzLUFpRbFd7_vyHhLj_LHQ,"Always has been my go to for storage related anything and a replacement for a USB flash drive, just trying to teach that to my dad so hell quit buying flash drives and then having them get destroyed or disappear.",5,4,2.21.047.02.34,2021-02-18 15:50:33,,
gp:AOqpTOEeCSBui9MoXpV2oKVHrAwPDYWoqcjsdAJoxaDTgWEJ5YwVlqOcegCZh2t3Pn45efO9yZy1GXgwl01Djg,HeyImRith,https://play-lh.googleusercontent.com/a-/AOh14GiGkQRrK9-X7zu9Ove5sKzokBvrU2mgTAPeMKwuid0,"This problem is not always it has sometime, I feedback Because I love Google drive . Google drive is easy to use than Other app. I love Google",5,9,2.21.021.04.40,2021-01-31 08:13:43,Hi there. Have you tried to upload the file to Google Drive using a different network? Hope this helps!,2020-09-17 19:53:26
gp:AOqpTOE8qbHMOecJcqTeVrpJ5bHPjawaZhIkLTCLjZHJLMIOb3bVZDax-oQoRdGOSOHmWLAawYr_1EnCS3m2gg,Stanley Hesse,https://play-lh.googleusercontent.com/a-/AOh14Gh0x-CLSl8x7_wAqEEXIPBZavBDZ7kXQzyB1bss1w,It works like it says it does never had an issue or anything in that matter so thanks for your support and service,5,0,2.21.101.06.40,2021-04-01 20:09:52,,
gp:AOqpTOH4oWOsYlfzKxrgYw_LM15KV82YROAq5thTJdPPbbDMQekAc3tNAk_Blm-bKfDnB6t_uZmvKdV5aoVI_A,ANIRBAN BOSE,https://play-lh.googleusercontent.com/a-/AOh14GhugU8X8-x7ZrJI1nWvrP0zUNsCkOHUheMtvDYRNA,Till yesterday it was buttery smooth experience with Google drive...but from yesterday I'm unable to upload my documents... facing so much bugs here!,5,3,2.21.041.03.40,2021-02-09 08:15:05,,
gp:AOqpTOFw9u924U3y5rEdacSReCkGd6l1zDeIktql_qDJeFj311kH9Dqf3oQXVNi2kFKUauhSJvf8rBmPQ34MRg,Ponikarti,https://play-lh.googleusercontent.com/a-/AOh14GjS5JbiYP9sEnyp6JUHsm1FLotlUMXWKLTOndorww,"I can see any images, videos, document and downloading and uploading some files easily. I love this app",5,10,2.21.041.03.34,2021-02-12 16:12:51,,
gp:AOqpTOGRyZYGLug4zcJNscqeMPMRL-asdYqzxgiSgOq0iMhkE2cBR4BvBk0IHQdwt1MCCZJVU6Eeh8utJxBghQ,Hunter Gen,https://play-lh.googleusercontent.com/a-/AOh14Gj6LJUYl-mIASOWVhS58TGin8qJfxCKI0VEfxy1ww,"File sharing - Allows scams, explicit material and viruses to secretly invade your device, and allows Spam to set your calender, tasks, and schedule to inappropriate 'events' daily.",5,0,2.21.101.06.40,2021-04-01 02:57:22,,
gp:AOqpTOGbJOKp7-7Qtybc1Zw7My0jkzHXlLYHaeELPmY_PNUFMEUzK17KjDUKnDA1kHdi_PXGc_pMtljkt5qnWg,Harshjeet Mehra,https://play-lh.googleusercontent.com/-LtZB1ClNMFo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclnr_YAX6lDoKj3LIRI51qvHXX5ag/photo.jpg,"This is best app.😊 I am student.👩‍🎓 I open my pdf files with Google drive and it is used for open files from Chrome.💫 So, I'm giving this app five stars 🌟 🌟🌟🌟🌟",5,3,2.21.081.03.33,2021-03-23 14:53:46,,
gp:AOqpTOGnngKnk2VvRj3l_dx8uBUhKv_9PFC2baRAqTNCoIfNDnvcSAJMyPYvKBfPut8L8ngKcORx_eHQcdz8OA,Ofentse Fefe,https://play-lh.googleusercontent.com/-KOQkZ_DYsRc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckk0KAwMrSGsTWSvqDciQfEylLYCQ/photo.jpg,Perfect to work with especially when you're doing school work,5,0,2.21.101.06.33,2021-04-01 16:12:44,,
gp:AOqpTOHBX-MoPctVGcghgEsozb9soQsU-NG4wcyES_-WxwEs7F6PlRhez-JwW5wSw_xOZZOncnRUHjrDvrFs6Q,Mohammad Omer Shaik,https://play-lh.googleusercontent.com/a-/AOh14GiDE0E0Da32T8fGfpjCEBTC3i74HJpD7remhjJ5GA,After the update now it became better Edit:15/2/2020 still again it's showing the same problem I'm not able to upload the documents it keeps on loading all the time,5,0,2.21.021.04.40,2021-02-15 15:02:06,,
gp:AOqpTOEwhWfLXvx2NNEudakxdb2MbTOeTyqYP7nkEcTVYBkCbQP7zVCqAjQHhdPjOvtjVrMEfFqtW0G0yb_EVw,Ryan Ellis,https://play-lh.googleusercontent.com/a-/AOh14GikcVarnI_u_t9dnuUoM7Gxu6MiYTh2NCYUBvfVgWc,This is an awesome keyboard app easy to use and simple to understand. Is there anyway you can add another option to shorten the keyboard that would also be awesome,5,1,2.21.081.03.44,2021-03-24 13:41:54,,
gp:AOqpTOF_laHI7759LqwrlJw8I-7J3tkSxp4migcsL_3TWicQDy42Hcqm-U9HJz2_wiDquxxRYEmL9VmoZcJ5Ww,bropsycho,https://play-lh.googleusercontent.com/a-/AOh14GjqTmjuKv2fuLrVeC_UZcjmUQ7RZoQ1Q9OS__FEmQ,now you can fast play or slowly play any video which helps a lot in classroom recodings. thats is 100% useful thanks to google for the amazing work. 10/10,5,5,2.21.061.04.40,2021-02-28 04:47:45,,
gp:AOqpTOE_yV-Hp2M-v41LchjhlNv7Ig4s1yy3OgqWQBXGmYT88-7kyq_4YgPRVZlBA0uWbjzNKNlsxoczragWGw,Iqbal Kapasi,https://play-lh.googleusercontent.com/-ZuQreVujOLM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl9H3IIlMNK1gTg__phu0nTy2xbQQ/photo.jpg,Why its says storages issues.wts to be free like facebook keeppers my friends MR GOOGLE DRIVES?++**++THEY SAY FOR PHOTO STORES PAY MONTHLY TO BIGGER STORAGES.THEN CAN WE TRANSFER TO SOME DIGITAL SAFE BOX AT NOMINAL COSTINGS TO SAVE DATA N MONEY IN DOLLARS??++*,5,3,2.21.061.04.40,2021-03-05 16:42:17,,
gp:AOqpTOGHG7GG797f9nL2yqKDhrHfku0vCASRUQ5OvjiZoNN1oyoZaZna1werGwMKSWwJoEz0J1424mceCJapoA,Ritu Jain,https://play-lh.googleusercontent.com/-vaa1GX2NNUw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhtFrDx03bYW0bxwkkK7XrHuBnwg/photo.jpg,"Best app for storage , just add one more thing that we can share through others app like whatsapp etc. Rest is fine and no complaints . Only above should be worked upon",5,5,2.21.061.04.32,2021-02-18 10:56:10,,
gp:AOqpTOHFaNVdAGrgc7gn_2MOLO2s-Hf2SGoPdrc3zrgQeg_ZF320JAn9aajHbOyDHf0cTaijI1-e7CzN5SRK1A,Andrew Kent,https://play-lh.googleusercontent.com/a-/AOh14GjelWV0QPxOFc3gK7RBAw7H66DX02sVZXHExxpwi0Q,I love the option to save in the cloud! Saves a lot of room on my phone... Keep up the good work Google!,5,4,2.21.061.05.40,2021-03-04 07:57:06,,
gp:AOqpTOHs_tsig1dctZLv3Z_BOBV_9BqcQodwP8uQGhE9yFHN5o_3kw_Ukrg2mOZflAO2QPdqTmrLx6QvPfXCxA,Raviraj Suthar,https://play-lh.googleusercontent.com/a-/AOh14GheCQjBeNtr_JVkBZ8MVjwcpLiazZUOzM6Rspcfaw,Best aap for cloud storage but sometimes difficult to view media even after making them available offline.,5,1,2.21.081.03.35,2021-04-01 15:46:48,,
gp:AOqpTOF-bbEslPNPQkCqSrmYY53HS5ifPjxBa3amPP3Zd6ViaPABhzFPydXVwuw0HTpqT3DUUD9dCXJm482jZQ,Yohane Kanjana,https://play-lh.googleusercontent.com/a-/AOh14Gg-E0-13JHz_XhI0nircu1H1GmABKycC0nHDTbiCw,"I just love it, it's really easy way to keep things and more than easier to access it. Thank you so much for introducing this app.",5,6,2.21.061.05.44,2021-03-05 08:04:08,,
gp:AOqpTOEKm2KF9iQr5Dg3Fmk88qMQCajMGjrVweJdBjlx7secq10VgYwJSGupPjJy8JxYtNquSqGlpu7heA7qGg,Anshu Prakash,https://play-lh.googleusercontent.com/a-/AOh14Gi16ZYLlkmJJ_k7Q_spFkkuqCXslJs0lQbYhtyeGw,"Now a days, when I upload file on google drive app it doesn't upload. But when i upload using the google drive website then everything can easily uploaded. I don't know what happens to your app it sucks. So i down this app rating. Plzz do something Google. Thanks",5,4,2.21.041.03.45,2021-02-04 17:50:50,"Hi, Anshu. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Hope this helps!",2021-02-04 03:28:17
gp:AOqpTOFduNe80MI6pFIUlt08viS7r_JjWrW2fDT9YeB-XhpiOgCIW5wzufPtTq8E44YT5tJSROJe2u5oRsRvMQ,Ranjith Vijay,https://play-lh.googleusercontent.com/a-/AOh14GiUEn5QDNKfU4XHHlspDiQO1pRBmHhibd1fJ0d5-Q,Wonder full app its very use full I was phone reset and add photos vidioes etc its a super memory,5,0,2.21.101.06.44,2021-04-11 08:14:11,,
gp:AOqpTOGkH_jYuI2iUY7B--jPfEWsql5CGeCKwd8PmP8dg8u4HuhUi7EXrDQU9tOk6R6u64ZZExBSz4dKScVXqA,Punit Roy,https://play-lh.googleusercontent.com/a-/AOh14Gg3L2XOKh_fph2q1HXI-5-oCrv_pWPKcSDCR5ucKA,"Sufficient storage, hasslefree upload and download",5,0,2.21.101.06.43,2021-04-03 06:07:40,,
gp:AOqpTOHYpr7HUKIUE5Vr2JIOmyBvn1CQUw0m83czgdpMYgQD520mqRS8UeaYV7A8fwA4aAd6tNyTm_QiJd9HCg,OMPRAKASH NAIK,https://play-lh.googleusercontent.com/a-/AOh14GisBY49GHKjDRXUqyFq9-G4df061ctjzo8dis4pGA,When I open my pdf it is only saying no connection but I have the connection,5,0,2.21.121.05.45,2021-04-09 06:31:40,"Hi, Omprakash. If you're having trouble viewing a file in Google Drive, you can consult our troubleshooting guide: goo.gle/3epSWIa. Hope this helps!",2021-04-08 21:16:23
gp:AOqpTOEvWpOLkPcVnnxHbu1h_KU_YKMVpdsaNsQ76bZaRtsnW8cazW-kAokIIHMO4jWpGqHcB5-wB5dxY91NVw,Suchitra Singh,https://play-lh.googleusercontent.com/a-/AOh14GjkHI4oPcOUvZZlSpbAC42Zpxr3FUN25FbSK0QH,It is very useful . It also helpfull for saving some study materials also . This app work softly and in this app we save our some memories very securly also...,5,8,2.21.021.04.34,2021-01-29 13:11:39,,
gp:AOqpTOF4m00zMkTtS7uQY7tgSS-FiCkGXa9KKOLGV62OONNRxsZgVx4_wF56DYqMdZVXH9URz0sJBA4xeOYVtA,jawad gill,https://play-lh.googleusercontent.com/-kcf-v2CncTM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBHmH5nRL1YDBRjEIzY5lVnRLgOA/photo.jpg,I find it helpful for storage data.but resenly they took some changing about data storage time which is not good.,5,10,2.21.061.04.33,2021-03-03 14:09:38,,
gp:AOqpTOG4yZWn2XRBkTibocaRP13LcAyRalmOEWcGaPNpEAMu69UoX-cN_Z2L5HMbCBFuY2_oOzj1HOVpJ1CvCA,Andrew McArthur,https://play-lh.googleusercontent.com/a-/AOh14Gg3zKTJA9GS8URJFuqC1MohXxnKux6tB0ZssNbUjQ,"I love Google drive. The amount of storage you get for free is amazing. As long as it's around, I will continue to use.",5,6,2.21.061.04.30,2021-03-01 07:39:58,,
gp:AOqpTOHIZImUwjS20Kpy548nfCZysEb79OfPldXb7Cl4VFoq_Lb8swII_k8Om104is9SbZi-ewlE4qnAeNPKbg,Joseph toni,https://play-lh.googleusercontent.com/a-/AOh14GjQlnQ6LKUNo4TiK9GCuFClOQBNrLsB6rnCGz_o7w,"I can't upload files...sec after clicking upload, it's showing uploaded.yet items being like crashed unopenable format...pls answer",5,9,2.21.081.03.44,2021-04-03 06:08:21,,
gp:AOqpTOGgaJa9T1HUKQHCHuuJRT3hIi8UMYp-nYokV62dMZUmRitMy5PrfEsFQdiE8GnfoQw2EpOy3ZoufA1jiA,Yvonne Lui,https://play-lh.googleusercontent.com/-d9m_SkjPjEk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqZQaqvZGJZ9HSCxlagJmnuzkTxg/photo.jpg,"App doesn't work after auto update, uninstallband reinstall app, it works perfectly as usual.",5,1,2.21.061.04.45,2021-02-25 13:25:05,,
gp:AOqpTOG9OF1mJ1gN4ma4Tsvz-3zyU1jmqG7-hWZbNGJxuDxAsAWtllGt4JSI4yNm-PoKfaj2E6x_ruLSa_R7zQ,Erik MacNeil,https://play-lh.googleusercontent.com/a-/AOh14GiE53KMeF8vTFb2A4cV3hLQCt-TT4WYncbrZAMj,"Checked the price and went: ""0.99,good.THEN went to $1,024.00:SAY WHA?! Are there anymore high prices?!""",5,0,2.21.121.05.44,2021-04-14 04:25:10,,
gp:AOqpTOHz1PHhEMPWgUnrw-LP2Buy5Pc6bmsOK2fWunt3THrK5ct542j8qVWVZo-jpdzZEfUmegMmj4xMJdJpAg,leona clarke,https://play-lh.googleusercontent.com/a-/AOh14GgInxX3x9Jxy9Ok04A9OhQIc4BtAeyDwRCUKufHWA,"Remember! If you have a old device, virus will destroy your phone, pc and tablet. Mine is new so I have to be careful with my android 7.0 maxwest tablet .👍😇",5,6,2.21.047.02.32,2021-02-19 20:46:02,,
gp:AOqpTOGg69bMPQReoqgrhZV1-4HobSXQuKO7jUyCM6P31FU6YXwhcKHa7twKtJJ7w_D5xkIY4usSYvyWIlD4kQ,Alicia Wolford,https://play-lh.googleusercontent.com/-xNaVqf1RgZg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclBIXTbzE_bz6uMhhkM3SNnQqGPJA/photo.jpg,"Easily navigate through your recent months, years, etc... This app is the easiest one to relive your life, with memories",5,4,2.21.061.04.34,2021-02-25 19:52:26,,
gp:AOqpTOGCEhHiD7dW8Uc-50dGHE4HJ_dt9Lh6J21PZtvHOwmyAJjwIK6P6_Dvne5_9HdxyWJj-10D5a53F3tMag,MrWendell MrMiguel,https://play-lh.googleusercontent.com/a-/AOh14GgFu05hOqO9_vJNTDczBnw0nsCo1hUXqIZiN3BA,"Hey my friends at Google are Raymond & Melissa work together for you developer cause, Honestly I think yard work is a good idea for the next few years? Anyway I have not been able to find my Google Drive when I was just learning to Drive great working with the driver of Google Apps and it was Developer friendly for me Blessings too All you and your families and friends love you guys All blessings too many time to get back into the world of war with Google maps",5,4,2.21.021.04.34,2021-02-09 21:11:43,,
gp:AOqpTOHH0Ua2Mz5Eu8udVT1gAc0vdnWRRP5ey3rQPYg_MnedfbMhT28jPw-a9YoS_OOiG89spyAv0H9Fosf1rQ,atchele bori,https://play-lh.googleusercontent.com/a-/AOh14GjEfEPTUSDoUw-Izq0cvfK8eM6rZVLW3sHxYyaB,This app is best and keeps our files safe and secure. It has lot of space and is easy to dowload. We can share our files to friends and peers,5,6,2.21.081.03.40,2021-03-07 16:59:13,,
gp:AOqpTOGkJscCiPdxMxPjoGBo0APLnj-wAo3nIuHLlig4fwZcPNBmf0IdZhnDHBeEKyy_ziF4dHCfvBogrqWARQ,Lisa Pizzo,https://play-lh.googleusercontent.com/a-/AOh14GiCjfLcTOZUX8PwPpNSqhAcWxMGArCGuOqqQntADQ,Great storage able to make my own album titles holds plenty of space and gives you the option of purchasing or if need to,5,4,2.21.061.04.34,2021-03-01 17:46:13,,
gp:AOqpTOHJkwbOJ7hB_e7bgk_pl2Jh4GziNA3X1J93lAStvzNMZylcNpoucLzKE4UILYKfjIkmQ-UjDMuQSNv9pg,Chaddy Champu,https://play-lh.googleusercontent.com/a-/AOh14GhYIW8CpQ6e5vwVdnPSvM2x0opz8YLscAFXVtD5iw,"Ahhhh, Google ... thank you for this app, truly. I've been using it since it was introduced and I've loved it ever since. Makes my life simpler and I sleep easier at night thanks to it. - Grateful Google Drive User #1 (@chaddychampu)",5,12,2.21.021.05.34,2021-02-04 22:23:30,,
gp:AOqpTOG5VK442VLH16ma407ApnT2vJyyYD9y5oRO16e9MMDhMI4MbpfnPM3Xzcmk4AQZRQwIHAg5gMWD8ZrwGw,Kavitha Kavitha,https://play-lh.googleusercontent.com/a-/AOh14GiKW4c59IGXwzctuSK3jq-f1jp5FGTxnSCBqUIRdA,"This is very nice app there no problem while using all google doc's,sheets. It helps me many time So Thank you much google drive.",5,6,2.21.021.04.45,2021-01-26 11:17:05,,
gp:AOqpTOF0vz-3O-AP5gb4FKVOeTFwaB_gU5GQ0uTtw5OBeTjxGulPsIgL9zXiS4Jhg742vUMw9Uu5QvfqaMPUXA,vilas bhosale,https://play-lh.googleusercontent.com/a-/AOh14GgCuqt929MBmyOr-oeT5jO3Ohthh3iw2IPCDDsu,App was very good I love this app. incidentally my phone was reset .all data erase but which files I saved on drive that files still safe,5,7,2.21.021.04.30,2021-01-29 09:28:30,,
gp:AOqpTOG01jb3iWxi68h84a_P7Jr9MlHDSmhun3R3OWHTixQvxzkvrXjEyJOjvrQRCKm1qfqVt32Xh3EP9Es_tw,daniel ssettaba,https://play-lh.googleusercontent.com/a-/AOh14GgZ_PeFH10GPnH_CUS2J3SvqJV2_8MzE3hTXMWT,crystal clear photos and images plus high speed on browsing and no chance of losing files once uploaded and stored.,5,4,2.21.081.03.42,2021-03-13 23:07:49,,
gp:AOqpTOHsVkWicLv3g7smrBLdYm8iHCIFoeoEpDGsrbZiihJ8XU1PB_F4HciiAnfgIq0ed7upcs71rZIMPmFVxA,Virginia Ford,https://play-lh.googleusercontent.com/a-/AOh14GgV7L7wFAPnW1oVb-Ga78HhLrKoPEXmDoNqZYJwWg,"I'm like Google, over all the rest of the Drives out there. Plus, I heard, that Google's going to do away, with its Clouds. And, I don't trust anyone else with my Pictures, Contacts, nor Other's Items, in my Phone History. Please, besides One Drive, what do you'll reccomended, to replace GOOGLE CLOUDS??? Inquire mind needs to know!",5,1,2.21.081.03.34,2021-03-16 20:54:21,,
gp:AOqpTOGNrQIzsXjPtKXVt-Vx2jH2au-anwc4RdqG89xhG8-wNCkU8Y6ZKi1VRCNx8vqRmLbX_OHCP1cwqwm8NQ,Siddharthan E.T.,https://play-lh.googleusercontent.com/a-/AOh14Ght4dS5KnMNUkop944OgNEmob8MJG4w9579mAkT,Please help. Again lot of files came out of folders in MY DRIVE. this kind of problem repetitive in recent times. Just now updated the app. But still problem is present.,5,31,2.21.047.02.45,2021-02-18 10:06:59,,
gp:AOqpTOEZgu2cpsLYFBGOtnWnMK8IM94SPSRk48WgSVeGvZEx89AT6qrSzS3AHj6r1o_naxhqaBIRnXzqFeygaQ,Kitwana Kinyogoli,https://play-lh.googleusercontent.com/-rg3f15WD7PU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnabg8dX2rLWV-RbsNuVNED4cMJUw/photo.jpg,Constant and safer keeping of files and clips,5,0,2.21.101.06.44,2021-03-31 16:49:52,,
gp:AOqpTOHKpN3WuNegKgQ9t5ON_u-nuOknpU3FGhWY6lZmOzj7tCuLNEcqeAOu5tdfwX9E_eaLsL-8umgJzgfG6w,Vignesh R Sunil,https://play-lh.googleusercontent.com/-dTN3twlnY-o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnaG20cfgvSVYqYlSMJ36eaCVJYfQ/photo.jpg,Good app for transferring files in the web i feel easy to access photos and videos through my laptop which i have uploaded through my phone cause my laptop does not have bluetoote.Thank You Google,5,5,2.21.021.04.35,2021-02-03 11:56:53,,
gp:AOqpTOF6NTKOi7AfEiBtNRqWlcfiY9v93WQlCslKLTB4fGdg7SL8QXs4iCZEzg8oPAkKrfWiJkzJjj4ee-JVFw,Le Cadre,https://play-lh.googleusercontent.com/a-/AOh14GjqKonKQJzG39V44iWQAVhRGtp7aS1ebT7G51nCvg,Only thing I would add is an ability to indendantly lock itself,5,0,2.21.101.07.40,2021-04-12 22:58:46,,
gp:AOqpTOHQHpNOZtUXnLr5ySEyuJHuB-SvhSlKby4sdRotz4lMjAijIoPDxhVbK33ibnS73pjW_CUZKwhS63shyg,Verrin,https://play-lh.googleusercontent.com/a-/AOh14GhdvOZtk52U95Rqnhe9Wb4Z_3CE7He1w5w-akIzMg,Unable to upload documents. I've try to uninstall-reinstall and restart my mobile device that's work only for a while.,5,4,2.21.021.05.45,2021-02-13 13:56:41,"Hi, Verrin. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-02-06 04:50:47
gp:AOqpTOHhmFOiZQE_ad7p8fgvbUOEtN6b5UC2nAGY1TOK0SkIsWJ9dkb4w3Y_YsXV-dDkb84EDy0JZjwDisbbEA,Janet Shupe,https://play-lh.googleusercontent.com/-I8y1Gzlkvqo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn-isQjH2YLiSfryb3oen6d4-4biQ/photo.jpg,"I can't get into Google. Once I start typing for info, it clicks off back to home screen. Can you, please, help me?",5,0,2.21.081.04.40,2021-03-23 06:48:33,,
